gvkey,datadate,iid,tic,cusip,conm,tpci,cik
176500,31/1/07,01C,MWX.1,58508M205,MEDWORXX SOLUTIONS INC,0,
176507,31/1/07,01C,AWH.,042794206,ARROWHEAD GOLD CORP,0,
176510,31/1/07,01C,SYD.,87163U103,SYNODON INC,0,0001614723
176511,31/1/07,01,HHB,42226E844,HEALTHSHARES PATIENT CARE SV,%,
176512,31/1/07,01,HHJ,42226E406,HEALTHSHARES EMERGING CANCER,%,
176513,31/1/07,01,HHD,42226E109,HEALTHSHARES DIAGNOSTICS IDX,%,
176514,31/1/07,01,HHE,42226E836,HEALTHSHARES CARDIOLOGY DVCS,%,
176515,31/1/07,01,HHV,42226E786,HEALTHSHARES ENABLING TECHNL,%,
176541,31/1/07,01,RWM,74348A210,PROSHARES SHORT RUSSELL2000,%,
176542,31/1/07,01,SAA,74347R818,PROSHARES ULTRA SMALLCAP600,%,
176543,31/1/07,01,SBB,74348A376,PROSHARES SHORT SMALLCAP600,%,
176544,31/1/07,01,SDD,74347G572,PROSHARES ULTSH SMALLCAP600,%,
176545,31/1/07,01,UWM,74347R842,PROSHARES ULTRA RUSSELL2000,%,
176548,31/1/07,01,TWM,74347G168,PROSHARES ULTSH RUSSELL2000,%,
176559,31/1/07,01,AOD,00326L100,ABRDN TOTAL DYNAMIC DIV FUND,7,0001379400
176560,31/1/07,01,GDL,361570104,GDL FUND,7,0001378701
176561,31/1/07,01,QQQX,670699107,NUVEEN NASDAQ 100 DYN OVRWRT,7,0001608741
176565,31/1/07,01,DEP,265026104,DUNCAN ENERGY PARTNERS LP,0,0001379378
176572,31/1/07,01,AVNW,05366Y201,AVIAT NETWORKS INC,0,0001377789
176573,31/1/07,01,3CGNUF,G21116101,CHINAGROWTH NORTH ACQUISITN,0,
176574,31/1/07,01,3CGSUF,G21117125,CHINA TOPREACH INC,0,0001363614
176578,31/1/07,01C,HRE.H,854722105,STANS ENERGY CORP,0,0001391621
176580,31/1/07,01,PMRA,74272W105,PROAMERICA BANK,0,
176586,31/1/07,01,GII,78463X855,SPDR S&P GLOBAL INFRASTR ETF,%,
176591,31/1/07,01,EIG,292218104,EMPLOYERS HOLDINGS INC,0,0001379041
176592,31/1/07,01,HF.3,40418F108,HFF INC,0,0001380509
176596,31/1/07,01C,CGJ.,142363209,CARLISLE GOLDFIELDS LTD,0,
176598,31/1/07,01C,DGC.1,250669108,DETOUR GOLD CORP,0,0001391158
177906,31/1/07,01,PRD,G72457115,PRIMUS GUARNTY 7 SR NTS T202,R,
183519,31/1/07,01,PHSE,42470Q105,PARLIAMENT HOUSE ENTRPRS INC,0,0001398885
187027,31/1/07,01,IMNG,45249Q108,IMING CORP,0,
218399,31/1/07,03,AOMFF,F0259M475,ALSTOM SA,0,0001062066
225094,31/1/07,90,VWDRY,925458101,VESTAS WIND SYSTEMS A/S,F,0001330306
247805,31/1/07,90,NWTLY,65248U207,NEWSAT LTD,F,
260645,31/1/07,01C,MOL.1,Q6320J100,YOUNG AUSTRALIAN MINES LTD,0,
007272,28/2/07,01,MGRE.1,590436101,MERRY-GO-ROUND ENTERPRISES,0,0000719721
015932,28/2/07,90,WFGPY,960224103,WESTFIELD CORP,F,0001378997
016559,28/2/07,01,SENVE,81421T305,SECURITY ENVIRONMENTAL SYS,0,0000842399
031309,28/2/07,01,SOLU,83438R108,SOLUTIONS GROUP INC,0,0001451154
063573,28/2/07,01,HTIDF,43760Q102,HOMESERVE TECHNOLOGIES INC,0,
066068,28/2/07,02,RECX,72705J303,RECREATIVES INDUSTRIES INC,0,0001467505
066592,28/2/07,01,TORZ,869362202,SUTOR TECHNOLOGY GROUP LTD,0,0001041177
155034,28/2/07,01C,NPE.Z,661443119,NORTH PEACE ENERGY CORP,0,0001443885
161093,28/2/07,01C,LW.Z,54416P208,LORING WARD INTL LTD,0,
162770,28/2/07,01,SNTA,87162T206,SYNTA PHARMACEUTICALS CORP,0,
164218,28/2/07,01C,CTA.,15138B306,CENTAURUS ENERGY INC,0,0001382498
164400,28/2/07,01,YBCN,29405D101,NONGFU SHP DG NEW RTL CO LTD,0,0001284454
166012,28/2/07,01,IFBC,465293108,ITALIAN FOOD AND BEVERAGE,0,0001299059
166200,28/2/07,01,MIPIQ,60852M104,MOLECULAR INSIGHT PHARMACTLS,0,0001340752
166434,28/2/07,01,PSID,73740J605,POSITIVEID CORP,0,0001347022
174075,28/2/07,01,NCOAQ,639476100,NCOAT INC,0,0001157443
175001,28/2/07,02,COTE,190643205,COATES INTERNATIONAL LTD,0,0000948426
175118,28/2/07,01,REOS,760259101,REOSTAR ENERGY CORP,0,0001335288
175162,28/2/07,01,DEK.U,24488U203,DEKANIA CORP,4,0001363202
175347,28/2/07,01,COINU.1,21254S206,CONVERTED ORGANICS INC -OLD,4,
175375,28/2/07,01,GAC.U,37185Y203,GENEVA ACQUISITION CORP,4,0001367660
175518,28/2/07,01,ROSGQ,M82183209,ROSETTA GENOMICS LTD,0,0001362959
175532,28/2/07,01,WCRS,957881303,WESTERN CAPITAL RESOURCES,0,0001363958
175743,28/2/07,01,XTNT.1,984141101,XTENT INC,0,0001212235
175846,28/2/07,01,BKSD,09626A102,BLUEPRINT TECHNOLOGIES INC,0,0001367001
175897,28/2/07,01,RDML,75678Q402,RED MILE ENTERTAINMENT INC,0,0001309053
176087,28/2/07,01,SKYC.1,83099V935,SKY DIGITAL STORES CORP -OLD,0,
176138,28/2/07,01,SNEN,82935B202,SINOENERGY CORP,0,0001107563
176143,28/2/07,01,USQ.U,908536204,UNION STREET ACQUISITION CP,4,0001370618
176170,28/2/07,01,TYTT,90239T209,TYPHOON TOUCH TECHNOLOGIES,0,0001352588
176251,28/2/07,01,IIIIU.1,45675Y203,INFORMATION SERVICES GROUP,4,0001371489
176284,28/2/07,01,SYZG,872066105,SYZYGY ENTERTAINMENT LTD,0,0001367415
176346,28/2/07,01,PFIE,74316X101,PROFIRE ENERGY INC,0,0001289636
176360,28/2/07,01,SDXC,871043105,SWITCH & DATA FACILITIES CO,0,0001371011
176363,28/2/07,01,MLNX,M51363113,MELLANOX TECHNOLOGIES LTD,0,0001356104
176415,28/2/07,01,3CWDK,169477106,CHINA WATER AND DRINKS INC,0,0001344133
176467,28/2/07,01,DEVM,25178T109,DEVMAR EQUITIES INC,0,0001368964
176503,28/2/07,01,UEEC,91059D100,UNITED HEALTH PRODUCTS INC,0,0001096938
176523,28/2/07,01,NCMI,635309206,NATIONAL CINEMEDIA INC,0,0001377630
176558,28/2/07,01,OPXT,68375V105,OPNEXT INC,0,0001157780
176593,28/2/07,01,PRTS,14427M107,CARPARTS COM INC,0,0001378950
176594,28/2/07,01,OPTR,68401H104,OPTIMER PHARMACEUTICALS INC,0,0001142576
176595,28/2/07,01,FIG.2,34958B106,FORTRESS INVESTMENT GRP LLC,0,0001380393
176600,28/2/07,01,ITNS,465733103,ITONIS INC,0,0001360184
176602,28/2/07,01,ESGR,G3075P101,ENSTAR GROUP LIMITED,0,0001363829
176606,28/2/07,01,DIG,74347G705,PROSHARES ULTRA ENERGY,%,
176607,28/2/07,01,SIJ,74349Y555,PROSHARES ULTSH INDUSTRIALS,%,
176609,28/2/07,01,DUG,74347G176,PROSHARES ULTRASHORT ENERGY,%,
176610,28/2/07,01,SCC,74349Y530,PROSHARES ULTRASH CONS DISCR,%,
176611,28/2/07,01,RXD,74347G564,PROSHARES ULTSH HEALTH CARE,%,
176612,28/2/07,01,SKF,74347G150,PROSHARES ULTSH FINANCIALS,%,
176613,28/2/07,01,UYM,74347R776,PROSHARES ULTRA MATERIALS,%,
176614,28/2/07,01,RXL,74347R735,PROSHARES ULTRA HEALTH CARE,%,
176616,28/2/07,01,UYG,74347X633,PROSHARES ULTRA FINANCIALS,%,
176617,28/2/07,01,UXI,74347R727,PROSHARES ULTRA INDUSTRIALS,%,
176619,28/2/07,01,ROM,74347R693,PROSHARES ULTRA TECHNOLOGY,%,
176620,28/2/07,01,SSG,74349Y779,PROSHARES ULTSH SEMICONDUCTR,%,
176621,28/2/07,01,USD,74347R669,PROSHARES ULTRA SEMICONDCTRS,%,
176622,28/2/07,01,UCC,74347R750,PROSHARES ULTRA CONS DISCRTN,%,
176623,28/2/07,01,URE,74347X625,PROSHARES ULTRA REAL ESTATE,%,
176624,28/2/07,01,UPW,74347R685,PROSHARES ULTRA UTILITIES,%,
176625,28/2/07,01,SDP,74347G218,PROSHARES ULTRASHORT UTILITS,%,
176627,28/2/07,01,SRS,74347G143,PROSHARES ULTSH REAL ESTATE,%,
176628,28/2/07,01,REW,74349Y852,PROSHARES ULTSHRT TECHNOLOGY,%,
176629,28/2/07,01,SMN,74347G226,PROSHARES ULTRASHORT MATERLS,%,
176630,28/2/07,01,UGE,74347R768,PROSHARES ULTRA CONS STAPLES,%,
176631,28/2/07,01,SZK,74347G630,PROSHARES ULTRASHR CONS STPL,%,
176638,28/2/07,01,MOCI,60754P106,ENERGY HOLDINGS INC,0,0001325950
176641,28/2/07,01,BSHF,09070W105,BIOSHAFT WATER TECHNOLOGY,0,0001365784
176644,28/2/07,01C,UEG.Z,91349N108,UNIVERSAL ENERGY GROUP LTD,0,
176647,28/2/07,01C,CMO.H,18681B202,CLIFFMONT RESOURCES LTD,0,
176652,28/2/07,01,CELJF,M2196U109,CELLCOM ISRAEL LTD,0,0001385145
176653,28/2/07,01C,NI.,92647F201,VICTORY NICKEL INC,0,
176654,28/2/07,01C,CFS.,135694107,CANADIAN FINANCIALS & UTILS,7,
176657,28/2/07,01,QRR,746945104,QUADRA REALTY TRUST INC,0,0001380501
176658,28/2/07,01,SLRY,794006106,SALARY.COM INC,0,0001105360
176659,28/2/07,01,NGLS,87611X105,TARGA RESOURCES PARTNERS LP,0,0001379661
176660,28/2/07,90,SSRX,88575Y105,3SBIO INC,F,0001677235
176661,28/2/07,90,JASO,466090206,JA SOLAR HOLDINGS CO LTD,F,0001385598
176663,28/2/07,01,CGRB,222083107,COUGAR BIOTECHNOLOGY INC,0,0001335102
176670,28/2/07,01,ARAY,004397105,ACCURAY INC,0,0001138723
176674,28/2/07,01,TIL.U,893237206,TRANS-INDIA ACQUISITION CORP,4,0001370433
176682,28/2/07,02,ATT,00211G208,AT&T INC 6.375 SR NTS,R,
176698,28/2/07,01,CPBRQ,185061108,CLEARPOINT BUSINESS RESOURCS,0,0001298663
176699,28/2/07,01,FXY,46138W107,INVS CURRSHS JAPANESE YEN TR,%,
176705,28/2/07,01C,FXI.H,35168Q106,FRALEX THERAPEUTICS INC,0,
176712,28/2/07,01,QCLN,33733E500,FIRST TR NASDAQ CLN EDG GRN,%,
176713,28/2/07,01,QQXT,33733E401,FIRST TR NASDAQ 100 EX-TECH,%,
176714,28/2/07,01C,CJP.,46433V200,ISHARES JAPAN FUNDMTL IDX FD,%,
176715,28/2/07,01C,CIE.A,46432Y106,ISHARES INTL FUNDMTL IDX FD,%,
176720,28/2/07,01C,PCY.2,74399U941,PROPHECY RESOURCE CORP-OLD,0,
176725,28/2/07,01,BBDC,06759L103,BARINGS BDC INC,0,0001379785
176735,28/2/07,01C,YCM.,200701803,COMMERCE SPLIT CORP,0,
176742,28/2/07,01,UUP,46141D203,INVESCO DB US DOL IND BUL FD,%,
176743,28/2/07,01,UDN,46141D104,INVS DB US DOLLAR IDX BEARSH,%,
176744,28/2/07,01,HCD.1,430067108,HIGHLAND DISTRESSED OPPORTUN,7,0001373641
176746,28/2/07,01C,CWY.H,212755102,CONWAY RESOURCES INC,0,
176750,28/2/07,01C,PV.,743786105,PROVIDENCE RESOURCES CORP,0,
176751,28/2/07,01C,GRC.,380721100,GOLD SPRINGS RESOURCE CORP,0,0001393435
176765,28/2/07,01,SJH,74348A384,PROSHARES ULTSH RUSS2000 VAL,%,
176767,28/2/07,01,SFK,74348A624,PROSHARES ULTSH RUSS1000 GTH,%,
176769,28/2/07,01,SJF,74348A483,PROSHARES ULTSH RUSS1000 VAL,%,
176770,28/2/07,01,SKK.1,74348A293,PROSHARES ULTSH RUSS2000 GTH,%,
176771,28/2/07,01,UKF,74347R537,PROSHARES ULTRA RUSS1000 GTH,%,
176773,28/2/07,01,SJL,74347B771,PROSHARES ULTSH RUSS MDCP VL,%,
176774,28/2/07,01,UKW,74347R511,PROSHARES ULTRA RUSS MDCP GR,%,
176775,28/2/07,01,UVU,74347R495,PROSHARES ULTRA RUSS MDCP VL,%,
176776,28/2/07,01,UVT,74347R479,PROSHARES ULTRA RUSS2000 VAL,%,
176777,28/2/07,01,UVG,74347R529,PROSHARES ULTRA RUSS1000 VAL,%,
176778,28/2/07,01,SDK,74347B763,PROSHARES ULTSH RUSS MDCP GR,%,
176779,28/2/07,01,UKK,74347R487,PROSHARES ULTRA RUSS2000 GTH,%,
176785,28/2/07,01,NEWH,651451106,NEWHYDROGEN INC,0,0001371128
176786,28/2/07,01C,CRE.,22675W107,CRITICAL ELEMENTS LITHM CORP,0,0001478035
176788,28/2/07,01C,NBF.,628777203,NB SPLIT CORP,0,
176789,28/2/07,01C,OSR.Z,68701R109,ORO SILVER RESOURCES LTD,0,
176793,28/2/07,01,EXG,27829F108,EATON VANCE TAX-MNGD GLBL DV,7,0001379438
176794,28/2/07,01,NIE,92841M101,VIRTUS EQ & CONV INCOME FUND,7,0001383441
176795,28/2/07,01,EES,97717W562,WISDOMTREE US SMALLCAP ER FD,%,
176796,28/2/07,01,EPS,97717W588,WISDOMTREE US LARGECAP FUND,%,
176797,28/2/07,01,EEZ,97717W554,WISDOMTREE EARNINGS TOP 100,%,
176798,28/2/07,01,WTV,97717W547,WISDOMTREE US VALUE FUND,%,
176799,28/2/07,01,EZM,97717W570,WISDOMTREE US MIDCAP ER FUND,%,
176800,28/2/07,01,RESP,97717W596,WISDOMTREE US TOTAL MAR FUND,%,
176802,28/2/07,01C,TCF.H,1248XC101,CBM ASIA DEVELOPMENT CORP,0,0001475118
176805,28/2/07,01C,GLS.U,81370J100,SENTRY SELECT LAZARD GL LI F,7,
176806,28/2/07,01,SHND,824564108,SHINE MEDIA ACQUISITION CORP,0,0001332741
176814,28/2/07,01C,MOL.,87320M200,TAAT GLOBAL ALTERNATIVES INC,0,0001823375
176828,28/2/07,01,CARE,146103106,CARTER BANKSHARES INC,0,0001829576
176832,28/2/07,01C,WMK.,965424104,WHITEMUD RESOURCES INC,0,
177910,28/2/07,01,CBTRP,21988T207,SELECT ASSET SER 2007-1 CTFS,R,0001221546
182961,28/2/07,01,CSGH,16943F102,CHINA SUN GROUP HIGH-TECH CO,0,0001298195
183145,28/2/07,01,BVYH,117413104,BRUNTON VINEYARDS HLDGS INC,0,
183152,28/2/07,01,CAGM,16943T102,CHINA GREEN MATERIAL TECH,0,0001082384
212901,28/2/07,90,CJPRY,153766100,CENTRAL JAPAN RAILWAY CORP,F,0001334687
005587,31/3/07,01,KIMC,494467103,KIMCO ENERGY CORP,0,0000320427
008170,31/3/07,01,OPMHQ,683891105,OPTO MECHANIK INC,0,0000031688
008651,31/3/07,02,POFL,730205200,PO FOLKS INC,0,0000724983
008939,31/3/07,01,3RPTG,751571100,RAMPART GENERAL INC,0,0000081918
009957,31/3/07,01,CSPOF,13663Q103,CANADIAN SPOONER RES INC,0,
012562,31/3/07,02,3BBDR,086512308,BEST BUY DRUGS INC,0,0000726443
012763,31/3/07,01,STJC,790002109,SAINT JAMES CO,0,0000758256
024442,31/3/07,01,3SEHGE,829807205,SITE HOLDINGS INC,0,0000855578
029313,31/3/07,01,3IDESE,461157406,INTILE DESIGNS INC,0,0000890286
029462,31/3/07,01,NCRE,64352G104,COLAMBDA TECHNOLOGIES INC,0,0001104462
144381,31/3/07,01C,THRM.,883426207,THERMA BRIGHT INC,0,0001914530
160213,31/3/07,01,GSIT,36241U106,GSI TECHNOLOGY INC,0,0001126741
164723,31/3/07,01C,MSC.,60041D106,MILLENNIUM SILVER CORP,0,
165640,31/3/07,01,CCIX.2,193459302,COLEMAN CABLE INC,0,0001323653
166058,31/3/07,01,WIFM,96766P106,WIFIMED HOLDINGS CO INC,0,0001108088
166572,31/3/07,02,CPHL,G19522112,CASTLEPOINT HOLDINGS LTD,0,0001360537
174365,31/3/07,01,BHWX,09206P107,BLACK HAWK EXPLORATION INC,0,0001349371
174579,31/3/07,01,CLWR.1,185385309,CLEARWIRE CORP-OLD,0,
175084,31/3/07,01,SENO,81724W104,SENORX INC,0,0001097136
175313,31/3/07,01,CLUS,16951V205,CLUSTER GRP HLDGS LIMITED CO,0,0001346287
175513,31/3/07,01,CHV.U,17157P208,CHURCHILL VENTURES LTD,4,0001367880
175896,31/3/07,01,URCO,917027104,URANIUM 308 CORP,0,0001349777
176327,31/3/07,01,TOGL,88907T303,TOGA LTD,0,0001378125
176341,31/3/07,01C,MQE.,57144B102,MARQUEE PETROLEUM LTD,0,
176521,31/3/07,01,FCSX,31308T100,FCSTONE GROUP INC,0,0001297846
176540,31/3/07,01,FSR.4,L3466T104,FLAGSTONE REINSURANCE HLD SA,0,0001347815
176554,31/3/07,01,JAMN,470751108,JAMMIN JAVA CORP,0,0001334586
176556,31/3/07,01,FIRE,83616T108,SOURCEFIRE INC,0,0001168195
176567,31/3/07,01,SMCI,86800U302,SUPER MICRO COMPUTER INC,0,0001375365
176635,31/3/07,01,BUSC,09606J107,BLUE STAR GLOBAL INC,0,0001366899
176649,31/3/07,01,ZGSI,98949G102,ZERO GRAVITY SOLUTIONS INC,0,0001574186
176717,31/3/07,01,FTMC,31683E108,FIGHTERSOFT MULTIMEDIA CORP,0,0001343557
176726,31/3/07,01,UECN,824568109,SHINER INTERNATIONAL INC,0,0001369774
176745,31/3/07,01,MITD,55310B203,MIT HOLDING INC,0,0001367416
176752,31/3/07,01,LBAS,539573105,LOCATION BASED TECHNOLOGIES,0,0001383196
176754,31/3/07,01,IRCC,455685107,INDIGENOUS ROOTS CORP,0,0001373690
176760,31/3/07,01,UFS,257559203,DOMTAR CORP,0,0001381531
176781,31/3/07,01,ARUN,043176106,ARUBA NETWORKS INC,0,0001173752
176782,31/3/07,01,GLUU,379890106,GLU MOBILE INC,0,0001366246
176783,31/3/07,01,ADPAJ,00685R102,ADELPHIA RECOVERY TRUST,0,0001433669
176833,31/3/07,01,PAET,695459107,PAETEC HOLDING CORP,0,0001372041
176834,31/3/07,01,OKN.U,675227201,OCEANAUT INC,4,0001364714
176836,31/3/07,01,PDP,46137V837,INVESCO DORSEY WRIGHT MO ETF,%,
176837,31/3/07,01,EEW,18383Q200,CLAYMORE/ROBECO DEV WRLD EQ,%,
176838,31/3/07,01,EEN,18383Q101,GUGGENHEIM EW EURO-PAC LDRS,%,
176840,31/3/07,01,REI,76680V108,RING ENERGY INC,0,0001384195
176842,31/3/07,01,CRSB,21925R108,CORNERSTONE COMMUNTY BANCORP,0,0001834602
176847,31/3/07,01C,DNV.,264844101,DUNAV RESOURCES LTD,0,0001503913
176853,31/3/07,02,C.PE,17311H209,CITIGROUP CAPITAL XVII,R,
176854,31/3/07,01C,MD.,59751U100,MIDLAND EXPLORATION INC,0,0001649624
176858,31/3/07,01,AQPW,82670H109,GOLDEN ALLY LIFETECH GRO INC,0,0001317833
176859,31/3/07,01C,UW.Z,90443P100,UNDERWORLD RESOURCES INC,0,0001416288
176863,31/3/07,01,BBND,089750509,BIGBAND NETWORKS INC,0,0001381325
176872,31/3/07,01,SHJ.U,66986M209,BARZEL INDUSTRIES INC,4,0001362614
176874,31/3/07,01,SUMR,865646301,SUMMER INFANT INC,0,0001314772
176879,31/3/07,01,FCSB,34415X105,FOCUS BUSINESS BANK,0,
176886,31/3/07,01,VEU,922042775,VANGUARD FTSE ALL-WRLD EX-US,%,
176888,31/3/07,01,MSS.3,59022C384,MERRILL LYN NT SEL TEN 2012,R,
176893,31/3/07,01,MLRT,362408304,METALERT INC,0,0001375793
176900,31/3/07,90,XSELY,983982208,XINHUA SPORTS & ENTMT LTD,F,0001389476
176904,31/3/07,01,HHA,42226E885,HEALTHSHARES AUTOIMMUNE-INFL,%,
176905,31/3/07,01,HHK,42226E307,HEALTHSHARES CANCER ETF,%,
176906,31/3/07,01,HRD,42226E869,HEALTHSHARES CARDIOLOGY ETF,%,
176907,31/3/07,01,HHQ,42226E760,HEALTHSHARES COMPOSITE ETF,%,
176908,31/3/07,01,HHU,42226E851,HEALTHSHARES GI/GENDER HLTH,%,
176909,31/3/07,01,HHM,42226E802,HEALTHSHARES METABOLIC-ENDCR,%,
176911,31/3/07,01,HHN,42226E877,HEALTHSHARES NEUROSCIENCE,%,
176912,31/3/07,01,HHZ,42226E604,HEALTHSHARES OPHTHALMOLOGY,%,
176913,31/3/07,01,HHR.1,42226E208,HEALTHSHARES RESPIRATORY/PLM,%,
176914,31/3/07,01,CQP,16411Q101,CHENIERE ENERGY PARTNERS LP,0,0001383650
176920,31/3/07,01,TVH.U,58439W207,MEDIA & ENTERTAINMENT HLDGS,4,0001337749
176927,31/3/07,01,MKGD.1,59599X977,MIDDLE KINGDOM ALLIANCE -OLD,0,0001360244
176928,31/3/07,01,BR,11133T103,BROADRIDGE FINANCIAL SOLUTNS,0,0001383312
176946,31/3/07,01C,PEQ.,25531P109,DIVERSIFIED PRIVATE EQTY COR,0,
176950,31/3/07,01C,WMD.Z,978833101,WOODBRIDGE ENERGY LTD,0,
176951,31/3/07,90,TCM,89025E103,TONGJITANG CHINESE MEDS -ADR,F,0001386608
176952,31/3/07,01,MBB,464288588,ISHARES MBS ETF,%,
176955,31/3/07,90,ETELY,29759R102,ETELECARE GLOBAL SOLUTION,F,0001377902
176957,31/3/07,01C,CIR.,21727L101,COPERNICAN INTL FINL SPLT CP,0,
176958,31/3/07,01C,GRI.,364096107,GALORE RESOURCES INC,0,0001434072
176971,31/3/07,01C,UF.U,917001109,URANIUM FOCUSED ENERGY FUND,0,
176983,31/3/07,01,FHO,33735C106,FIRST TRUST STRAT HI INC III,7,0001380534
176991,31/3/07,01C,GFT.UN,20823Y108,CONNOR CLARK & LUNN GL FI II,0,
176992,31/3/07,01C,DMA.,25253X207,DIAMEDICA THERAPEUTICS INC,0,0001401040
176993,31/3/07,01C,EE.,30065X106,EXALL ENERGY CORP,0,
176999,31/3/07,01,SAR,80349A208,SARATOGA INVESTMENT CORP,0,0001377936
177000,31/3/07,01,GXC,78463X400,SPDR S&P CHINA ETF,%,
177001,31/3/07,01,GMF,78463X301,SPDR S&P EMERGING ASIA PACIF,%,
177002,31/3/07,01,GAF,78463X806,SPDR S&P EMRGNG MID EAST AFR,%,
177003,31/3/07,01,GUR,78463X608,SPDR S&P EMERGING EUROPE ETF,%,
177004,31/3/07,01,SPEM,78463X509,SPDR PRTFL EMERGING MKTS ETF,%,
177005,31/3/07,01,HDS.U,02078A209,ALPHA SECURITY GROUP CORP,4,0001329361
177006,31/3/07,01,GML,78463X707,SPDR S&P EMERGING LATIN AMER,%,
177009,31/3/07,01,FRBA,31931U102,FIRST BANK,0,
177013,31/3/07,01C,MNF.,55608W109,MACQUARIE NEXGEN GLOBAL IFRA,0,
177014,31/3/07,01,PLNU,727606105,PLASTINUM POLYMER TECH CORP,0,0001368044
177030,31/3/07,01C,GXI.,40163P103,GUESTLOGIX INC,0,0001401096
177037,31/3/07,01C,MXX.Z,102102100,BOURSE DE MONTREAL INC,0,
177042,31/3/07,01C,TSQ.,89149D106,TOSCA RESOURCES CORP,0,0001517597
177044,31/3/07,01C,SGZ.,815802103,SEGO RESOURCES INC,0,
177051,31/3/07,01,MEJ.U,802501205,SANTA MONICA MEDIA CORP,4,0001337927
177052,31/3/07,01,EOD,94987C103,ALLSPRING GLOBAL DIVI OPP FD,7,0001386067
177053,31/3/07,01,IAE,92912J102,VOYA ASIA PAC HI DIV EQ INCM,7,0001385632
177055,31/3/07,01,JCE,67090X107,NUVEEN CORE EQUITY ALPHA FND,7,0001385763
177056,31/3/07,01,NXT.2,98951C106,NYSE ARCA TECH 100 ETF,%,
177057,31/3/07,01,BFD,09255D104,BLACKROCK GLOBAL EQUITY INCM,7,0001386369
177058,31/3/07,01,SPCB,M87095309,SUPERCOM LTD,0,0001291855
177067,31/3/07,01,CCEC,Y00408107,CAPITAL CLEAN ENERGY CARRIER,0,0001392326
177069,31/3/07,01,PFF,464288687,ISHARES PFD AND INC SCTS ETF,%,
177076,31/3/07,01C,TRM.,89785W301,TRUECLAIM EXPLORATION INC,0,
177184,31/3/07,01,CPV,124857400,CBS CORP 6.75 SENIOR NOTES,R,
177782,31/3/07,01,BKCC,092533108,BLACKROCK CAPITAL INVT CORP,0,0001326003
177850,31/3/07,01,BLB,59022C319,MERRILL LYNCH 9 STRIDES,R,
179111,31/3/07,01,MYND.1,62857N202,MYND ANALYTICS INC,0,
183117,31/3/07,01,PKTO,73035T102,POCKETOP CORP,0,
183544,31/3/07,01,SVOXQ,85570Y106,STARVOX COMMUNICATIONS INC,0,0000895716
271841,31/3/07,93,GFASY,362607608,GAFISA SA,F,0001389207
009797,30/4/07,01,3SOSK,834209108,SOLID STATE TECHNOLOGY,0,
010895,30/4/07,01,UESSQ,910204106,UNITED EDUCATION & SOFTWARE,0,0000814069
010928,30/4/07,01,USII,911523108,UNITED SOFTWARE INDS INC,0,
012797,30/4/07,02,DMET,253858203,DIGITAL METCOM INC,0,0000756759
013829,30/4/07,01,3VINOE,929281103,W.I.N.E. INC,0,0000913102
013924,30/4/07,01,FYBR.,22674J107,CRITICAL INDUSTRIES INC,0,0000820739
014299,30/4/07,01,3ULSE,913833109,UNIVERSAL SERVICES GROUP,0,0000741564
016567,30/4/07,01,3GDAF,385024104,GRANADA FOODS CORP,0,0000854153
020728,30/4/07,01C,GRC.1,381544105,GOLDSTONE RESOURCES INC,0,
024960,30/4/07,01,3NARLE,657077103,NORTH AMERICAN RECYCLING SYS,0,0000881165
034848,30/4/07,01,MCDA,48254P106,KMA HOLDING INC,0,
144927,30/4/07,01,ACNT.,04362R104,ASCENT ENERGY INC -REDH,0,0001132415
160256,30/4/07,01,PCS.2,591708102,METROPCS COMMUNICATIONS INC,0,
174277,30/4/07,01,PLROQ,727664104,PLATINUM RESEARCH ORG INC,0,0001330340
174507,30/4/07,01,VRUS.1,71715N106,PHARMASSET INC,0,0001301081
174520,30/4/07,02,MSK,61753R200,MORGAN STANLEY CAP TR VIII,R,0001295228
175063,30/4/07,01,APTI.1,02999T931,AMERICAN POST TENSION  -OLD,0,
175291,30/4/07,02,IBBD,450944103,IBROADBAND INC,0,0001358700
175312,30/4/07,01C,AVX.,02137W200,ALTAIR RESOURCES INC,0,
175476,30/4/07,01,MBH.U,552650202,MBF HEALTHCARE ACQUISITION,4,0001366751
175508,30/4/07,01,RVCB,76848L109,RIVER VY CMNTY BANCORP,0,
175511,30/4/07,01,CHM.U,16939Q203,CHINA HEALTHCARE ACQUISITION,4,0001366922
175522,30/4/07,01,TNF.U,874023203,TAILWIND FINANCIAL INC,4,0001368879
175685,30/4/07,01,ACCY,021457106,ALTERNATIVE CONSTRUCTN TECH,0,0001337566
175944,30/4/07,01,CGHC,14019U103,CAPITAL GROUP HOLDINGS INC,0,0000703339
175964,30/4/07,01C,VHO.,927820100,VIRGINIA HILLS OIL CORP,0,0001506712
176017,30/4/07,01,ATHXQ,04744L205,ATHERSYS INC,0,0001368148
176253,30/4/07,01,DEEPQ,86825Q104,SUPERIOR OFFSHORE INTL INC,0,0001372326
176289,30/4/07,01,COMV,205859101,COMVERGE INC,0,0001372664
176400,30/4/07,01C,SIC.,83410N109,SOKOMAN MINERALS CORP,0,
176524,30/4/07,01,VRAZ,923359103,VERAZ NETWORKS INC,0,
176581,30/4/07,01,NTRX,902728203,ENTREX CARBON MARKET INC,0,0001363598
176636,30/4/07,01,HROW,415858109,HARROW INC,0,0001360214
176640,30/4/07,01,LEXG,53680P407,LITHIUM EXPLORATION GROUP,0,0001375576
